Field,Point_ID,Aleket_cnt,ndvi_slope,gndvi_slope,green_red_ratio_slope,ndre_slope,entropy_slope,green_slope,homogeneity_slope,asm_slope
Boundary_Fields_Addition_2010-12 — Geva_13_2012,131.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,132.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,133.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,134.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,135.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,136.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,137.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,138.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,139.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,140.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,141.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,142.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,143.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,144.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,145.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,146.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,147.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,148.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,149.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,150.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,151.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,152.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,153.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,154.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,155.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,156.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,157.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,158.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,159.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,160.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,161.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,163.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,164.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,165.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,166.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,167.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,168.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,169.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,170.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,171.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,172.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,173.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,174.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,175.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,176.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,177.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,178.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,179.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,180.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,181.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,182.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,183.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,184.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,185.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,186.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,187.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,188.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,189.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,190.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,191.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,192.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,193.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,194.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,195.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,196.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,197.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,198.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,199.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,200.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,201.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,202.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,203.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,204.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,205.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,206.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,207.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,208.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,209.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,210.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,211.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,212.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,213.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,214.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,215.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,216.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,217.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,218.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,219.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,220.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,221.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,222.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,223.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,225.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,226.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,227.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,228.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,229.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,230.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,231.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,232.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,233.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,234.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,235.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,236.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,237.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,238.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,239.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,240.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,241.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,242.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,243.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,244.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,245.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,247.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,248.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,249.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,250.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,251.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,253.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,254.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,255.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,256.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,257.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,258.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,259.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,260.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,261.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,262.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,263.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,264.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,265.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,266.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,267.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,268.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,269.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,270.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,271.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,272.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,273.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,274.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,275.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,276.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,277.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,278.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,279.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,280.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,281.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,282.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,283.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,284.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,285.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,286.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,287.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,288.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,289.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,290.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,291.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,292.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,293.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,294.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,295.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,296.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,298.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,299.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,300.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,301.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,302.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,303.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,304.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,305.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,306.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,307.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,308.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,309.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,310.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,311.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,312.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,313.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,314.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,315.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,316.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,317.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,318.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,319.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,320.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,321.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,322.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,323.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,324.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,325.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,326.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,327.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,328.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,329.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,330.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,331.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,332.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,333.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,334.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,335.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,336.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,337.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,338.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,339.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,340.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,341.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,342.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,343.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,344.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,345.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,346.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,347.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,348.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,349.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,350.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,351.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,352.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,353.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,354.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,355.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,356.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,357.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,359.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,360.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,361.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,362.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,363.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,364.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,365.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,366.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,367.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,368.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,369.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,370.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,371.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,372.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,373.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,374.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,375.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,376.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,377.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,378.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,379.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Geva_13_2012,380.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,0.0,0.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,1.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,2.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,3.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,4.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,5.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,6.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,7.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,8.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,9.0,0.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,10.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,11.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,12.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,13.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,14.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,15.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,16.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,17.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,18.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,19.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,20.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,21.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,22.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,23.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,24.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,25.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,26.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,27.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,28.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,29.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,30.0,0.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,31.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,32.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,33.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,34.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,35.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,36.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,37.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,38.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,39.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,40.0,0.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,41.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,42.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,43.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,44.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,45.0,0.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,46.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,47.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,48.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,49.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,50.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,51.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,52.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,53.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,54.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,55.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,56.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,57.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,58.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,59.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,60.0,0.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,61.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,62.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,63.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Havat_Gadash_2_2012,64.0,1.0,,,,,,,,
